739,PROGRAMMING LANGUAGES -DESIGN & IMPLEMENTATION (2E) – ADA/ LISP/ SNOBOL T/ APL/ TORTRAN 77/ VCOBAL/ PL/I/PASCAL,TERRENCE W PRATT,PHI LEARNING,,YES,MR.RASEEK.C/  AP/ CSE,,,2012-10-03
740,C HOW TO PROGRAM SISTH EDITION,DEITEL – DEILET,PHI LEARNING,650,YES,MRS.REENA NAIR  AP/ CSE,,,2012-10-03
741,COMPUTER BASICS & C PROGRAMMING,V.RAJARAMAN,PHI LEARNING,250,YES,MRS.REENA NAIR  AP/ CSE,,,2012-10-03
742,ALL OF C,SMARAJIT GHOSH,PHI LEARNING,295,YES,MRS.REENA NAIR  AP/ CSE,,,2012-10-03
743,STATISTICS IN A NUTSHELL – A DESKTOP QUICK REFERENCE,SARATI BOSLAUGH              PAULANDREWS WATTERS,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,250,YES,DEPARTMENT FUND,,,2012-10-03
744,PYTHON ALGORITHMS – MASTERING BASIC ALGORITHMS IN THE PYTHON LANGUAGE,MAGNUS LIE                           HETLAND,A PRESS,325,YES,DEPARTMENT FUND,,,2012-10-03
745,NATURAL LANGUAGE PROCESSING,AKSHAR BHARATI                VINCENT GHAITANYA          RAJEEV SANGAL,PHI LEARNING,95,YES,DR.REGHURAJ P.C.,,,2012-10-04
746,A COMPLETE GUIDE TO THE GATE- COMPUTER SCINECE & ENGINEERIGN,TRISHNAS,PERARSON,899,YES,,,,2012-10-08
747,DATA STRUCTURES AND ALGORITHMS,ALFRED V AHO/ JOHN E HOPCRAFT/ JEFFERY D ULLMAN,PEARSON,535,YES,,,,2012-10-08
748,A BRAIN FRIENDLY GUIDE HEAD FIRST PYTHON,PAUL BARRY,OREILLY,500,YES,,,,2012-10-08
749,ELEMENTS OF INFORMATION THEORY,THOMAS M COVER      JOY A THOMAS,WILEY STUDENT EDITION,489,YES,,,,2012-10-08
750,INTRODUCTION TO INFORMATION RETREVAL,CHRISHOPHER D MANNING            PRABHAKAR  RAGHAVAN HIRISHCH SCHUTZE,CAMBRIDGE UNIVERSITY PRESS,495,YES,,,,2012-10-08
751,ELEMENTARY NUMBER THEORY,DAVID M BURTON,TMH,425,YES,,,,2012-10-08
752,INTRODUCTION TO GRAPH THEORY,GARY CHARTRAND & PING ZHANG,TMH,250,YES,,,,2012-10-08
753,BASIC ELECTRONICS & LINEAR CIRCUITS,BHARGAVA                               KULSHRE SUTHA                  GUPTA,TMH,299,YES,,,,2012-10-08
754,ELECTRONIC DEVICES & CIRCUIT,S.SALIVHANAN                      N.SURESHKUMAR,TMH,395,YES,,,,2012-10-08
755,ELECTRONIC  CIRCUITS – THE COMPUTER ENGINEERS PRESPECTIVE,U.B.MAHADEVA SWAMY & N.NATTARASU,,385,YES,,,,2012-10-08
756,ELECTRONIC  PRINCIPLES,ALBERT MALVINO      DAVID  J.BATES,TMH,550,YES,,,,2012-10-08
757,ELECTRONIC CIRCUITS,DONALD L SCHILLING         CHARLES BELOVE,THH,630,YES,,,,2012-10-08
758,ADVANCED MICROPROCESSORS AND PERIPHERALS,K.M.BHURCHANDI               A.K.RAY,TMH,475,YES,,,,2012-10-08
759,THE X86 MICROPROCESSORS-ARCHITECTURE PROGRAMMING AND INTERFACING (8086 TO PENTIUM,LYLA B. DAS,,445,YES,,,,2012-10-08
760,SOFTWARE PROJECT MANAGEMENT,BOB HUGHES/ MIKE COTTEREL/ RAJEB MALL,TMH,485,YES,,,,2012-10-08
761,DESIGN PATTERN EXPALINED – A NEW PRESEPECTIVE ON OBJECT ORIENTED DESIGN,ALAN SHALLOWAY              JAMES R. TROTT,PEARSON,399,YES,,,,2012-10-08
762,SOFTWARE ARCHITECTURE ORGANIZATIONAL PRINCIPLES AND PATTERNS,DAVID M.DIKEL                      DAVID KANE                           JAMES R.WILSON,PEARSON,175,YES,,,,2012-10-08
763,SOFTWARE SYSTEMS ARCHITECTURE,NICK ROANSKI               EON WOODS,PEARSON,565,YES,,,,2012-10-08
764,NEURAL NETWORKS IN COMPUTER INTELLEGENCE,LIMUN FU,TMH,450,YES,,,,2012-10-08
765,NEURAL NETWORKS AND LEARNING MACHINES,SIMON HAYKIN,PHI LEARNING,450,YES,,,,2012-10-08
766,APPLIED STATISTICS AND PRBABILITY FOR ENGINEERS,DOUGLAS C. MONTGOMERY                      GEORGE RUNGER,WILEY,559,YES,,,,2012-10-08
767,TECHNICAL COMMUNICATION - PRINCIPLES AND PRACTICE,MEENAKSHI RAMAN & SANGEETH SHARMA,OXFORD UNIVERSITY PRESS,365,YES,,,,2012-10-08
768,RANDOMIZED ALGORITHMS,RAJEEV MOTWANI                PRABAKAR RAGHAVAN,CAMBRIDGE UNIVERSITY PRESS,595,YES,,,,2012-10-08
769,FUZZY LOGIC – WITH ENGINEERING APPLICATIONS,THIOMOTHY J POSS,WILEY,589,YES,,,,2012-10-08
770,OPERATING SYSTEMS,GARY NUTT/                  NABENDU CHAKI/                SARMISTHA NEOGY,PEARSON,630,YES,,,,2012-10-08
771,ALGORITHMS,SANJAY DASGUPTA                CHRISTOS PAPPADI MINTRIOUS/ UMESH VAZIRANI,TMH,400,YES,,,,2012-10-08
772,FUNDAMENTALS OF PHYSCIS,HALLIDAY/ RESNICK      WALKER,WILEY,639,YES,,,,2012-10-08
773,GRAPH THEORY WITH APPLICATION,DR.SUKHENDU DEY,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,300,YES,,,,2012-10-08
774,DISCRETE  MATHEMATICS THIRD EDITION,LIPSHUTUZ                              LIPSON,TMH,425,YES,,,,2012-10-08
775,MASTERING TECHNICAL MATHEMATICS,STAN GIBILISCO        NORMAN CROWHUST,TMH,,,,,,
776,INTRODUCTION TO ALGORITHMS,THOMAS H CORMEN           CHARLES E LEISERSON     RONALD L RIVEST                CLIFFORD STEIN,PHI LEARNING,435,YES,,,,2012-10-08
777,MODERN COMPILER IMPLEMENTATION IN C REVISED EDITION,ANDREW W APPEL,CAMBRIDGE UNIVERSITY PRESS,445,YES,,,,2012-10-08
778,ENGINEERING ECONOMICS,R.PANEERSELVAM,PHI LEARNING,195,YES,,,,2012-10-08
779,ADVANCED COMPUTER ARCHITECTURE,KAI HWANG                             NARESH POTWANI,TMH,675,YES,,,,2012-10-08
780,INTRODUCTION TO EMBEDDED SYSTEMS,SHIBU K.V.,TMH,395,YES,,,,2012-10-08
781,COMPUTER NETWORKS – A SYSTEMS APPROACH,PETERSON                               DAVIE,MORGAN KANFMAN,525,YES,,,,2012-10-08
782,EMBEDDED SYSTEM DESIGN – A UNIFIED HARDWARE/SOFTWARE INTRODUCTION,,WILEY,389,YES,,,,2012-10-08
783,SIGNALS & SYSTEMS,P.RAMAKRISHNA RAO,TMH,375,YES,,,,2012-10-08
784,WIRELESS COMMUNICATIONS & NETWORKS,WILLIAM STALLINGS,PEARSON,525,YES,,,,2012-10-08
785,SIGNALS & SYSTEMS,SIMON HAYKIN                       BARRY VAN VEEN,WILEY,375,YES,,,,2012-10-08
786,SYSTEM SOFTWARE - AN INTRODUCTION TO SYSTEMS PROGRAMMING,LELAND L BECK                    D.MANJULA,PEARSON,499,YES,,,,2012-10-08
787,SYSTEM PROGRAMMING,D.M. DHAMDHERE,TMH,465,YES,,,,2012-10-08
788,THEORY OF COMPUTATION,MICHAL SIPSER,CENGAGE LEARNING,270,YES,,,,2012-10-08
789,AN INTRODUCTION TO FORMAL LANGUAGES AND AUTOMATA,NAROSA,PETER LINZ,325,YES,,,,2012-10-08
790,PROGRAMMING IN C -A COMPUTER INTRODUCTION OT HE C PROGRAMMING LANGUAGE,STEPHEN G.KOCHAN,PEARSON,375,YES,,,,2012-10-08
791,COMPILER SYSTEM DESIGN – SYSTEM ON CHIP,MICHEL J.FLYNN                    WAYNE LUCK,WILEY,,YES,,,,2012-10-08
792,DIGITAL LOGIC AND COMPUTER DESIGN,M.MORRIS MANO,PEARSON,425,YES,,,,2012-10-08
793,SWITCHING AND FINITI ATUOMATO THEORY,ZVI KOHAVI                             NEERAJ K JHA,,495,YES,,,,2012-10-08
794,DIGITAL FUNDAMENTALS,THOMAS L. FLOYD,PEARSON,599,YES,,,,2012-10-08
795,ADHOC WIRELESS NETWORKS -ARCHITECTURES AND PROTOCOL,C.SIVA RAM MURTHY  B.S. MANOJ,PEARSON,699,YES,,,,2012-10-08
796,PROGRAMMING WITH JAVA – A PRIMER,BALAGURUSWAMY,TMH,340,YES,,,,2012-10-08
797,ONBJECT ORIENTED ANALYSIS DESIGNAND IMPLEMENTATATION – AN INTEGRATED APPROACH,DATHAN AND RAMNATH,UNIVERSITY PRESS,395,YES,,,,2012-10-08
798,HIGH PERFORMANCE COMMUNICATION NETWORKS,JEAN WAKAND                       VARAIYA,ELSEVIER,450,YES,,,,2012-10-08
799,ELEMENTS OF ARTIFICIAL NEURAL NETWORKS,KRISHNA MELHOTRA         CHILUKURI K MOHAN    SANJAY RANKA,PENRAM PUBLISHERS,485,YES,,,,2012-10-08
800,SOFTWARE PROJECT MANAGEMENT,BOB HUGHES              MIKE COTTERELL           RAJIB MALL,TMH,485,YES,,,,2012-10-08
801,PRINCIPLES OF SOFT COMPUTING,S.N.SIVANDAM                        S.N.DEEPA,WILEY,449,YES,,,,2012-10-08
802,INTORDUCTION TO PARALLEL PROCESSING,M.SASIKUMAR                       DINESH SHIKHARE               P.RAVI PRAKASH,PHI LEARNING,185,YES,,,,2012-10-08
803,ADVANCED MODERN ENGINEERING MATHEMATICS,GLYN JAMES,PERARSON,625,YES,,,,2012-10-08
804,COMPILER DESIGN  IN C,ALLEN I HOLUB,PHI LEARNING,495,YES,PTA,,,2012-10-15
805,AN INTRODUCTION TO FORMAL LANGUAGES AND AUTOMATA,NAROSA,PETER LINZ,325,YES,PTA,,,2012-10-15
806,INTRODUCTION TO LANGUAGES AND THEORY OF COMPUTATION,JOHN C. MARTIN,TMH,385,YES,PTA,,,2012-10-15
807,COMPUTER ARCHITECTURE - A QUANTITATIVE APPROACH,JOHN L.HENNRY                    DAVID A PETERSON,ELSEVIER,450,YES,PTA,,,2012-10-15
808,GRYPTOGRAPHY AND NETWORK SECURITY (PRINCIPLES AND PRACTICE,WILLAIM STALLINGS,PEARSON,425,YES,PTA,,,2012-10-15
809,INTORDUCTION TO CRYPTOGRAPHY WITH CODING THEORY,WADE TRAPPE                       LAWRENCE C.WASHINGTON,PEARSON,450,YES,PTA,,,2012-10-15
810,COMPUTER ORGANISATION AND DESING. THE HARDWARE AND SOFTWARE INTERFACE ARM EDITION,DAVID A.PATTERSON           JOHN L.HENNERY,ELSEVIER,495,YES,PTA,,,2012-10-15
811,SYSTEM PROGRAMMING,SAMANTHA PAL,OXFORD HIHGER EDUCATION,395,YES,PTA,,,2012-10-15
812,FUNDAMENTALS OF SEQUENTIAL AND PARALLEL ALGORITHMS ALOGRITHMS,KENNETH A BERMAN          JEROME L PAUL,THOMSON BOOKS & COLE,425,YES,PTA,,,2012-10-15
813,SIGNALS  SYSTEMS AND COMMUNCATION,B.P.LATHI,B.S.PUBLICATIONS,325,YES,PTA,,,2012-10-15
814,NATURAL LANGUAGE PROCESSING AND INFORMATION RETRIVAL,TANVEER SIDDIQUE            G.S.TIWAY,OXFORD,275,YES,PTA,,,2012-10-15
815,STARTING OUT WITH MODERN COMPILER DESIGN,DAVID GALLES,DREAM TECH PRESS,279,YES,PTA,,,2012-12-18
816,STRUCTURED COMPUTER ORGANIZATION,ANDREW S TANENBAUM   ,PHI LEARNING,225,YES,PTA,,,2012-12-18
817,COMPUTER FUNDAMENTALS,B.RAM,NEW AGE INTERNATIONAL PUBLISHERS,250,YES,PTA,,,2012-12-18
818,SYSTEM FORENSICS,ANKIT FADIA                          BOOMIL PRINCE                   KOMAL,VIKAS,350,YES,PTA,,,2012-12-18
819,CORPORATE COMPUTER AND NETWORK SECURITY,RAYMOND R                          PANKO,PEARSON,,YES,PTA,,,2012-12-18
820,WIRELESS COMMUNICATIONS,THEODORE S                          RAPPAPORT,PEARSON,,YES,PTA,,,2012-12-18
821,HIGH PERFORMANCE COMMUNICATION NETWORKS,JEAN WAKAND                     PRVIN VARAIYA,ELSEVIER,450,YES,PTA,,,2012-12-18
822,INTORDUCTION TO LINEAR ALGEBRA,GILBERT STRANG,WELLESLEY CAMBRIDGE PRESS,395,YES,PTA,,,2012-12-18
823,THE DATABASE APPLICATION BOOK SING THE MYSQL DATABASE SYSTEM,NAVAIN GEHANI,UNIVERSITY PRESS,275,YES,PTA,,,2012-12-18
824,EXPERT C PROGRAMMING DEEP C SECRETS,PETER VAN DER                     LINTEL,PEARSON,425,YES,PTA,,,2012-12-18
825,THE DATABASE BOOK PRINCIPLES AND PRACTICE USING  MYSQL,NARAIN GAHARI,UNIVERSITY PRESS,450,YES,PTA,,,2012-12-18
826,LEARING AND SOFTCOMPUTING,VOJISLAV KACMAN,PERARSON,350,YES,PTA,,,2012-12-18
827,FOUNDATIONS OF THE SEMANTIC WEB XML/ RDF AND OUTLOGY,REJENDRA AKAREKAR,NAROSA,350,YES,PTA,,,2012-12-18
828,ELEMENTS OF ARTIFICIAL NEURAL NETWORKS,KRISHNA MELHOTRA         CHILUKURI K MOHAN    SANJAY RANKA,PENTA INTERNATIONAL,,,,,,
829,PATTERN RECOGNATION AN INTRODUCTION,V.SUSHEELA DEVI                 M.NARASIMHA MURTI,UNIVERSITY PRESS,225,,,,,
830,EMBEDDED REALTIME SYSTEM PROGRAMMING,SRIRAM V.IYER       PANKAJ GUPTA,TMH,375,,,,,
831,A NETWORKING APPROACH TO GRID COMPUTING,DANIEL MINOLI,WIELY,349,,,,,
832,IC PROJECT -FUN FOR THE ELECTRONIC HOBBYIST AND TECHNICIAN,CARL J.BERGQUIST,BPB,99,,,,,
833,HTML 5 IN SIMPLE STEPS,KOGENT LEARNING SOLUTIONS INC,DREAM TECH INDIA PVT LTD,,,,,,
834,COMPUTER ORIENTED NUMARICAL METHODS,N.DATTA,VIAK,250,,,,,
835,AN INTRODUCTION TO OPERATING SYSTEM CONCEPTS AND PRACTICE,PROMOD CHAND P BHATT,PHI LEARNING,375,,,,,
836,HADOOP IN ACTION,CHUK LAM,DREAM TECH,549,YES,D.F.,,,2013-01-22
837,DATA BASE SYSTEM CONCEPTS,ABRAHAM SILBASCHAZ   HENNY F. KORTH                  D.SUDARSHAN,TMH,,YES,,,,2013-01-29
838,OPERATING SYSTEM CONCEPTS,SILBERSCHATZ GALM GAGNE,WILLEY STUDENT EDITION,,YES,,,,2013-06-21
839,EMBEDDED SYSTEM DESIGN – A UNIFIED HARDWARE/SOFTWARE INTRODUCTION,FRANK VAHID                        TONY GIVARGIS,WILLEY STUDENT EDITION,319,YES,,,,2013-06-21
840,COMPUTER NETWORKS,ANDREW S TANENBAUM    ,PHI LEARNING,200,YES,,,,2013-06-21
841,LOGIC DESIGN TEHORY,NRIPENDRA N BISWAS,PHI LEARNING,195,YES,,,,2013-06-21
842,TEXT BOOK OF ENVIRONMENTAL STUDIES,DR.K.RAGHAVAN NAMBIAR,SCITECH,300,YES,,,,2013-06-21
843,NEORA FUZZY AND SOFT COMPUTING A COMPUTAIONAL APPROACH TO LEARINGIN AND MACHINE INTELLIGENCE,J.S.R JANG                               C.T.SUN                                   E.MIZUTAIS,PEARSON,,YES,,,,2013-06-21
844,LECTURE NOTE IN ENGINEERING MATHEMATICS- IV,DR. JAYMON JOSEPH,,160,YES,,,,2013-06-21
845,UNDERSTANDING FOSS,B.MAHENDRAN,SAI CARE PUBLICATIONS,180,YES,,,,2013-11-29
846,HACAKING -TOOLS & TECHNIQUES AND INCIDENT HANDLING,NIIT,PHI LEARNING,295,YES,,,,2013-12-17
847,SPEECH AND AUDIO SIGNAL PROCESSING,BEN GOLD                               NELSON MORGAN,WIELY INDIA,549,YES,,,,2013-12-17
848,RESEARCH IN EDUCATION,JOHN W.BEST                          JAMES V KAHN,PHI LEARNING,850,YES,,,,2013-12-30
849,RESEARCH IN EDUCATION,JOHN W.BEST                          JAMES V KAHN,PHI LEARNING,850,YES,,,,2013-12-31
850,RESEARCH IN EDUCATION,JOHN W.BEST                          JAMES V KAHN,PHI LEARNING,850,YES,,,,2013-12-31
851,RESEARCH IN EDUCATION,JOHN W.BEST                          JAMES V KAHN,PHI LEARNING,850,YES,,,,2013-12-31
852,RESEARCH IN EDUCATION,JOHN W.BEST                          JAMES V KAHN,PHI LEARNING,850,YES,,,,2013-12-31
853,RESEARCH IN EDUCATION,JOHN W.BEST                          JAMES V KAHN,PHI LEARNING,850,YES,,,,2013-12-31
854,RESEARCH METHOLOGY CONCEPTS & CASES,DEEPAK CHAWLA,,450,YES,,,,2014-01-31
855,VIDYARTHIKALKKORU NAVA MAHA NIGNADU,K.MANIKANDAN,NIRMALA BOOKS,75,YES,,,,2014-02-06
856,DATA BASE SYSTEMS MODELS/ LANGUAGES/ DISIGN AND APPLICATION PROGRAMMING,ELMASRI                                 NAVATHE,PEARSON,,YES,,,,2014-02-17
857,SPEECH AND LANGUAGE PROCESSING,DANIEL JURAFSKY                JAMES H MARTIN,,,YES,,,,2014-02-17
858,COMPUTER NETWORKS,LANCY L PATERSON             BEVICE S DAVIE,MORGAN KAUFMANN,,YES,,,,2014-02-24
859,BASHA SASTHRA DRISHTIYILOODA,DR.V.R.PRABODHACHANDRAN NAIR,KERALA BASHA INSTITUTE,155,YES,DEPT.FUND,,,2014-04-04
860,NETWORK SYSTEMS,ROSHAN LAL SHARMA       PAULO T DE SONSA              ASHOK D INGLE,CBS PUBLISHES & DISTRIBUTORS,60,YES,DEPT.FUND,,,2014-04-04
861,A TEXT BOOK OF  ENGINEERING MATHEMATICS,N.P.BALI                                   MANISH GOYAL,LAKSHMI PUBLICATIONS,575,YES,,,,2014-06-16
862,LECTURE NOTE IN ENGINEERING MATHEMATICS- IV,JOYMON JOSEPH,CALICUT UNIVERSITY CENTRAL CO-OP STORES,150,YES,,,,2014-06-16
863,DISCRETE  AND COMBINATORIAL MATHEMATICS  -AN APPLIED INSTRUCTION,RALPH P.GRIMALDI              B.V.RAMANA,PEARSON,595,YES,,,,2014-06-16
864,DISCRETE  AND COMBINATORIAL MATHEMATICS – AN APPLIED INSTRUCTION,RALPH P.GRIMALDI              B.V.RAMANA,PEARSON,595,YES,,,,2014-06-16
865,DISCRETE  AND COMBINATORIAL MATHEMATICS -AN APPLIED INSTRUCTION,RALPH P.GRIMALDI              B.V.RAMANA,PEARSON,595,YES,,,,2014-06-16
866,DISCRETE  AND COMBINATORIAL MATHEMATICS – AN APPLIED INSTRUCTION,RALPH P.GRIMALDI             ,PEARSON,565,YES,,,,2014-06-16
867,INTRODUCTION TO ALGORITHMS,THOMAS H CORMEN           CHARLES E LEISERSON     RONALD L RIVEST                CLIFFORD STEIN,PHI LEARNING,475,YES,,,,2014-06-16
868,DATA STRUCTURES AND ALGORITHMS,ALFRED V AHO/ JOHN E HOPCRAFT/ JEFFERY D ULLMAN,PEARSON,275,YES,,,,2014-06-16
869,AN INTRODUCTION TO DATA STRUCTURE WITH APPLICAITONS,JEAN PAUL                             TREMBLEY                              PAUL G SORENSON,TMH,410,YES,,,,2014-06-16
870,A TEXT BOOK OF ELECTRICAL TECHNOLOGY IN S.I. UNITS VOL-1,B.L. THERAJA                           A.K. THERAJA,S.CHAND PUBLICATION,375,YES,,,,2014-06-16
871,A TEXT BOOK OF ELECTRICAL TECHNOLOGY IN S.I. UNITS VOL-1,B.L. THERAJA                           A.K. THERAJA,S.CHAND PUBLICATION,375,YES,,,,2014-06-16
872,PRINCIPLES OF ELECTRICAL ENGINEERING AND ELECTRONICS,V.K.MEBA,S CHAND,,YES,,,,2014-06-16
873,DATA MINING,T.V.SUMESHKUMAR             SWARA REDDY                      JAGADISH K KALLIMANI,ELSEVIER,315,YES,,,,2015-01-20
874,PROGRAMMING EMBEDDED SYSTEMS-WITH C AND GNU DEVELOPMENT TOOLS,MICHAEL BARR                    ANTHONY MASSA    ,SHROFF PUBLISHERS & DISTRIBUTORS PVT.LTD.,250,YES,,,,2015-01-20
875,INTORDUCTION TO ALGORITHMS,THOMAN H COREMEN        CHARLES E LEISERSON      RONALD L RIVEST               CLIFFORD STEIN,PHI LEARNING,325,YES,,,,2015-06-23
876,INTORDUCTION TO ALGORITHMS,THOMAN H COREMEN        CHARLES E LEISERSON      RONALD L RIVEST               CLIFFORD STEIN,PHI LEARNING,425,YES,,,,2015-06-23
877,COMPUTER GRAPHICS,DONALD HEARN   M.PAULINE BAKER,PHI LEARNING,,YES,,,,2015-06-23
878,LOGIC DESIGN TEHORY,NRIPENDRA N BISWAS,PHI LEARNING,195,YES,,,,2015-06-23
879,LOGIC DESIGN TEHORY,NRIPENDRA N BISWAS,PHI LEARNING,195,YES,,,,2015-06-23
880,DIGITAL FUNDAMENTALS,THOMAS  FLOYD,PEARSON,525,YES,,,,2015-06-23
881,ENGINEERING GRAPHICS – UNIQUE METHODS/ EASY SOLUTIONS,K.N.ANILKUMAR,,370,YES,,,,2015-06-23
882,ENGINEERING GRAPHICS – UNIQUE METHODS/ EASY SOLUTIONS,K.N.ANILKUMAR,,370,YES,,,,2015-06-23
883,ENGINERING GRAPHICS WITH AUTOCAD,P.J. VARGHESE,VIP PUBLISHERS,260,YES,,,,2015-06-23
884,DIGITAL INTEGRATED ELECTRONICS,HERBERT TAUB DONALD SHILLING,T.M.H,,YES,,,,2015-06-23
885,ELECTRONICS CIRCUITS – THE COMPUTERS ENGINEER'S PERSPECTIVES,U.B MAHADEVASWAMY & V NATTARASU,PEARSON EDUCATION,,YES,,,,2015-06-23
886,ELECTRONICS CIRCUITS – THE COMPUTERS ENGINEER'S PERSPECTIVES,U.B MAHADEVASWAMY & V NATTARASU,PEARSON EDUCATION,,YES,,,,2015-06-23
887,ELECTRONICS CIRCUITS – THE COMPUTERS ENGINEER'S PERSPECTIVES,U.B MAHADEVASWAMY & V NATTARASU,PEARSON EDUCATION,,YES,,,,2015-06-23
888,ELECTRONICS LAB MANNUAL VOL-1,DR.K.A NAVAS,,170,YES,,,,2015-06-23
889,ELECTRONICS LAB MANNUAL VOL-1,DR.K.A NAVAS,,170,YES,,,,2015-06-23
890,BASICS OF ELECTRICAL ELECTRONICS & COMMUNICATION ENGINEERING,K.A. NAVAS                     T.A SUHAIL,,150,YES,,,,2015-06-23
891,PROGRAMMING LANGUAGE- 2E,RAVI SETHI,PEARSON EDUCATION,599,YES,,,,2015-06-23
892,COMPILERS- PRINCIPLES TECHNIQUES AND TOOLS (2E),ALFERD V AHO/ MONICA S LAM / RAVI SETHI/ JEFFERY D.V LLMAN,PEARSON EDUCATION,,YES,,,,2015-06-23
893,OPERATING SYSTEMPRINCIPLES (7E),ABRAHAM SILBER SCHATZ/ PETER GALVIN/GERY GANGE,WILLY STUDENT EDITION,,YES,,,,2015-06-23
894,MODERN OPERATING SYSTEM – SECOND EDITION,ANDREW S TANENBAUM,PEARSON EDUCATION,,YES,,,,2015-06-23
895,AN INTRODUCTION TO DATA STRUCTURE WITH APPLICAITONS,JEAN PAUL TREMBLAY PAUL G SORENSON,T.M.H,399,YES,,,,2015-06-23
896,HUMANITIES AND COMUNICATION SKILLS,,PEARSON,,YES,,,,2015-06-23
897,MULTIMEDIA – COMPUTING / COMMNICATION AND APPLICATIONS,RALF STEINMETZ               KLARA NAHRSTEDT,PEARSON,425,YES,,,,2015-06-23
898,QUANTITATIVE APTITUDE &REASONING,R V PRAVEEN,R V PRAVEEN,395,YES,,,,2015-06-23
899,COMPUTER NETWORKS FOURTH EDITION,ANDREW S TANENBAUM,PHI,250,YES,,,,2015-06-23
900,DATA BASE SYSTEM CONCEPTS,SILBERSCHATZ                    KORTH AND SUDARSHAN,T.M.H,,YES,,,,2015-06-23
901,BASIC CIVIL ENGINEERING,Dr.B.C PUNMIA                     ASHOK K JAIN                     ARUN K JAIN,LAKSHMI PUBLICATIONS,230,YES,,,,2015-06-23
902,COMPUTER NETWORKS,ANDREW S TANENBAUM,PHI,250,YES,,,,2015-06-23
903,MODERN ENGINEERING PHYSICS,A.S VASUDEVA,S. CHAND  TECHNICAL,450,YES,,,,2015-06-23
904,A TEXT BOOK OF  ENGINEERING MATHEMATICS,N.P.BALI                                JAMEELA BEEVI U,,295,YES,,,,2015-06-23
905,A TEXT BOOK OF ENGINEERING MECHANICS,Dr. R.K BANSAL,LAKSHMI PUBLICATIONS,375,YES,,,,2015-06-23
906,ENGINEERING MECHANICS,S. TIMOSHENKO                  D.H YOUNG                          J.V RAO,T.M.H,425,YES,,,,2015-06-23
907,ENGINEERING MECHANICS,S.S. BHAVIKATTI,NEW AGE TECHNO PRESS,250,YES,,,,2015-06-23
908,A  TEXT BOOK OF ENGINEERING MECHANICS,DR. R.K.BANSAT,LAXMI PUBLICATIONS,550,YES,,,,2015-06-23
909,THE INTEL MICROPROCESSOR,BARRY B BREY,PHI,525,YES,,,,2015-06-23
910,ENGINERING CHMEISTRY,DR.K.R.GIRIJA,EXCEL PUBLICATIONS,120,YES,,,,2015-06-23
911,FUNDAMENTALS OF DIGITAL LOGIC,STEPHEN BROWN               ZVONKO VRANESK,TMH,,YES,DONATED BY RASEEK.C (A.P CSE),,,2015-06-24
912,CMOS-CIRCUIT DESIGN/ LAYOUT AND SIMULATION,R.JACOB BAKER                  HARRY W LI                         DAVID E BOYEE,PHI,,YES,DONATED BY AJEESH RAMANUJAN.(A.P.CSE),,,
913,ENGINEERING CIRCUIT ANALYSIS,W.H HAYT/                             J.E KEMMERTY                   S.M DURBIN,T.M.H,,YES,DONATED BY RASEEK.C (A.P CSE),,,
914,ADVANCED MICROPROCESSORS/ MICROCONTROLLERS AND PERIPHERAL CHIPS,M.A DORAIRANGASWAMY,,80,YES,DONATED REENANAIR (A.P CSE),,,2015-06-24
915,LOGIC DISCRETE MATHEMATICS – A COMPUER SCIENCE PERSPECTIVE,WINFRIEDKARLGRASSMANN/ JEAN PAUL TREMBLAY,PEARSON,,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
916,APPLIED DISCRETESTRUCTURES FOR COMPUTER SCIENCE,ALAN DOERR                       KENNETH LEVASSEUR,GALGOTIA PUBLICATIONS,176,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
917,DISCRETE MATHAMATICS,KENNATH.A                          ROSS                                     CHARLES R B                        WRIGHT,PEARSON,,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
918,A TREATISE ON DISCRETE MATHEMATICAL STRUCTURE,SANGUINE TECHNICAL PUBLISHERS,JAYANT GANGULY,495,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
919,HUMANITIES AND COMMUNICATIONS SKILLS,,PERARSON,,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
920,MANAGEMENT INFORMATION SYSTEMS,S.SADAGOPAN,PHI,125,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
921,PARALLELL COMPUTER ARHITECTURE AND PROGRAMMING,RAJARAMAN                        MURTHY,PHI,175,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
922,COMPUTER ALGORITHMS C++,ELLIS HOROWITZ/ SARAJ SAHNI                       SANKUTEVAR RAJASEKARAN,GALGOTIA,270,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
923,UNIX NETWORK PROGRAMMING – INTER PROCESS COMMUNICATIONS,W.RICHARD STEVENS,ADISON WESLEY,,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
924,AN INTRODUCTION TO WIRELESS TECHNOLOGY,GARY S ROGERS                  JOHN EDWARDS,PEARSON,,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
925,JAVA AND OBJECT ORIENTED PARADIGM,DEBASISH JANA,PHI,395,YES,DONATED BY P.C.REGHURAJ,,,2016-09-20
